X	Y	P20_001	P20_002	P20_003	P20_004	P20_005	P20_006	P20_007	P20_008	P20_009	P20_010	P20_011	P20_012	レベル	備考	緯度	経度	NO
139.694858	35.613688	13110	第九中学校	東京都目黒区洗足1-29-26	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.613688	139.694858	752
139.69683	35.628575	13110	第四中学校	東京都目黒区下目黒6-18-2	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.628575	139.69683	753
139.691803	35.622964	13110	第七中学校	東京都目黒区碑文谷1-1-33	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.622964	139.691803	754
139.679137	35.609466	13110	第十一中学校	東京都目黒区緑が丘1-8-1	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.609466	139.679137	755
139.668693	35.624353	13110	第十中学校	東京都目黒区八雲5-2-1	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.624353	139.668693	756
139.682526	35.619687	13110	第八中学校	東京都目黒区碑文谷4-19-25	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.619687	139.682526	757
139.6886846	35.63138515	13110	第六中学跡地	東京都目黒区中央町二丁目32番5号	第一次避難場所	-1	-1	0	0	0	0	0	1	3		35.63138515	139.6886846	758
139.683159	35.628225	13110	鷹番住区センター	東京都目黒区鷹番三丁目17番20号	補完避難所	-1	-1	1	0	0	0	0	0	1		35.628225	139.683159	759
139.690191	35.627686	13110	鷹番小学校	東京都目黒区中央町1-20-26	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.627686	139.690191	760
139.679549	35.612696	13110	中根住区センター	東京都目黒区大岡山一丁目37番2号	補完避難所	-1	-1	1	0	0	0	0	0	1		35.612696	139.679549	761
139.67836	35.612715	13110	中根小学校	東京都目黒区緑が丘1-1-1	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.612715	139.67836	762
139.703051	35.640407	13110	中目黒スクエア	東京都目黒区	補完避難所	-1	-1	1	0	0	0	0	0	3		35.640407	139.703051	763
139.699329	35.640018	13110	中目黒小学校	東京都目黒区中目黒3-13-32	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.640018	139.699329	764
139.708201	35.636733	13110	田道ふれあい館	東京都目黒区	補完避難所	-1	-1	1	0	0	0	0	0	3		35.636733	139.708201	765
139.712487	35.638819	13110	田道住区センター三田分室	東京都目黒区三田二丁目10番33号	補完避難所	-1	-1	1	0	0	0	0	0	1		35.638819	139.712487	766
139.709023	35.637435	13110	田道小学校	東京都目黒区目黒1-15-28	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.637435	139.709023	767
139.685274	35.655183	13110	都立駒場高校	東京都目黒区大橋2-18-1	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.655183	139.685274	768
139.684497	35.654544	13110	都立芸術高校	東京都目黒区大橋2-18-58	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.654544	139.684497	769
139.678969	35.659154	13110	都立国際高校	東京都目黒区駒場2-19-59	第一次避難場所	-1	-1	0	0	0	0	0	1	1		35.659154	139.678969	770
